protein_hash,n_res_metric,contact_ratio,plddt_std
59acbef178a3fd65e3a73d35a1c52c26,245,0.7306122448979592,0.10633840802376733
59acbf17484e367b26146a0b0fd900f7,245,0.6163265306122448,0.1780191945052477
59acbf88dbf12632a7a562c486c68382,237,0.4641350210970464,0.2503750405980654
59acc12f7fc601ee8a35ce4988c30b9d,241,0.7842323651452282,0.19439249249362064
59acc212ec2242a772e4bfeefc29b657,242,0.7768595041322314,0.06480762760485076
59acc235e90c5bd2ed8a9f1541e2acf9,241,0.8464730290456431,0.11083030276216245
59acc2c3f251830950eb9083403cd0e7,242,0.7727272727272727,0.11787054349062064
59acc35bfc5bfde166eeb12ce62c3de4,243,0.2551440329218107,0.050658404487029574
59acc388d399c988eeb04dcddbae5f8c,245,0.5387755102040817,0.1659747793646807
59acc3ba5619751f22d5eea47ebfbf0d,240,0.4625,0.06950290947245313
59acc5d5fe627b4d27bfc9abd790b111,240,0.725,0.24135758909569735
59acc703b7b76d8a2eba8701f4e044ed,235,0.8170212765957446,0.15880245105044652
59acc7ce395eb4144f5ca3fc0c20e90e,244,0.6475409836065574,0.07710456322566835
59acc82436718fb8df04b92dba624fd9,236,0.3813559322033898,0.13377961906011165
59acc833277bd631428fb50500ebb16c,243,0.8065843621399177,0.19111300094172615
59acc85578eea9c92bb143788a5d9312,239,0.8242677824267782,0.08279117073904713
59acc8c84888256f6a4b999b34e1ac8d,244,0.6024590163934426,0.05302936585839045
59acc9b228945efd1d0d13ac3bdec586,241,0.4190871369294606,0.23053296340214877
59acc9fca91ea298c6e5f4ebe9c0c54d,244,0.5163934426229508,0.0637071879270456
59acca18e951ecb18b49032b0633ce85,234,0.7136752136752137,0.17785159711431797
59acca28bf731c29e980f8ec140ff772,234,0.5427350427350427,0.22362335268223366
59acca33ab91ed1ce8254bad4446952f,240,0.7875,0.13404855674277627
59accb6948a668a1b99b6b42ec7ed4f9,241,0.7551867219917012,0.1329107155080699
59accceb1735b11aeb1ad7af78e2fa5d,234,0.7863247863247863,0.1698095899600829
59accd04bda29fb0a9850ce9dfa19fbd,234,0.8376068376068376,0.2585667212328346
59acce324f2b12820ceda4d23da7af87,245,0.7918367346938775,0.1374546227754652
59acce38ce694e62cb996a737a800a92,242,0.7396694214876033,0.12206549498260934
59acce67c7e3973d42704d259bc3dc78,239,0.6359832635983264,0.23221157999519046
59acce8b871aa13d6f152b7fc0c544e9,238,0.5588235294117647,0.1977994310122116
59accec95d9209b4eb0b4fcd4dd802b0,234,0.7863247863247863,0.12727199551519514
59acd000d72342e3cec9ea6ef7ff28ac,236,0.6440677966101694,0.18995548041486615
59acd1a401d9f30ee2a3d434eee3ee6d,240,0.7916666666666666,0.09003148720327159
59acd3b9e28ea246d83b34972e3501f9,238,0.8613445378151261,0.15395476015273107
59acd3c1a596e80591e7b59c79daa83d,240,0.3541666666666667,0.2647878256461027
59acd3f0e034edb70832ea3c30ef6d9d,241,0.5435684647302904,0.16164060826376137
59acd437585b98940ec031fa6162f968,240,0.26666666666666666,0.18856592401442537
59acd51d6a9226579a8519bd717a78f0,245,0.8,0.1547579388200423
59acd5e19ea6032b4354c0ec8cf65533,238,0.6428571428571429,0.22580882547890568
59acd6609b295c50dcd6feac145e5c88,234,0.782051282051282,0.06371234318275414
59acd7259f98f84e3dbac0695e7f20d0,245,0.710204081632653,0.1818718543258417
59acd73d2bc91cfc35fe0aa585c7043b,240,0.6,0.17244719959402147
59acd776e403804d04e587504ada8893,241,0.7551867219917012,0.04702837376849625
59acd80a54355620a6ede0b8b494655a,241,0.6348547717842323,0.21465139796512303
59acd82d5ea72ea1c567308cc01f91b8,234,0.905982905982906,0.138260686776625
59acd83200e7a212999fa601573e9172,236,0.8347457627118644,0.05606838534104101
59acd8b7bb4095a407031e4ba09f924b,235,0.5361702127659574,0.08934367707652799
59acd98f963be46cb761d534173d893b,243,0.5761316872427984,0.2704114465632099
59acd9e21fc6108250e1a2dd729bb6d1,238,0.6848739495798319,0.09095905559528232
59acd9e9d61b22a550398f96d67c9670,241,0.7800829875518672,0.1733457312226064
59acda7323115fe821aaaa131faf0705,239,0.799163179916318,0.05324662626500114
59acdc210eba1891187522ed7d336275,235,0.6978723404255319,0.18833451312818236
59acdc633fc5b2dd08e24ac39f308616,236,0.576271186440678,0.20075691823821365
59acdc98242fce1f82e8b7511c694a69,240,0.6791666666666667,0.20901405908905632
59acde03b197ede7bf2b3712eb19603f,244,0.8278688524590164,0.14809402867309593
59acdf99976aef4252cc62ba4afd2be7,236,0.6864406779661016,0.1784556317523632
59acdfda9e4f27f283738ef4b774ba8f,240,0.6333333333333333,0.17633815186960886
59ace1789c0785f9a2b9ecc531a399ac,241,0.5477178423236515,0.21450592635460086
59ace38362e5b498a1956e6f5af5c82f,239,0.5230125523012552,0.2019760878136722
59ace4718cc275849bca270db73f0636,241,0.46473029045643155,0.2433107538554121
59ace5081c633440b118c544eed7aaea,239,0.8326359832635983,0.11328170764481796
59ace61160f22b6d6523cad318f9e292,240,0.6708333333333333,0.16579572555848573
59ace7a96d59a417dccaee9dcafcab6e,244,0.7581967213114754,0.07806849583535333
59ace891225315bfe3a0a8b231f0376c,243,0.6954732510288066,0.18978094997142972
59acea31725e8fcc1f87191681f87ab1,237,0.7552742616033755,0.05666690886995061
59acea83328d22639020c7c59cdaf085,244,0.7540983606557377,0.1139562349535122
59acec5f80a6c956b573ff62e149373c,245,0.6408163265306123,0.22243748678051467
59acec972d84a1f2485a6db0045771ac,240,0.75,0.17176104826124736
59aced0d9fea9c76246258b3ee2015a9,238,0.8067226890756303,0.049721744479537144
59aced47692a9f17e56cfc42e5c2ba49,245,0.6285714285714286,0.2365838647596054
59acedc12263e18328867cfbdf9aa9e8,241,0.7676348547717843,0.13624941098471818
59acee02855f161d8e813deb7da16b65,245,0.8285714285714286,0.13611977380644408
59acef014a5a70fe1390301c434edb22,237,0.7257383966244726,0.17248981479561257
59acefa1c27eedefc207bcac7133d375,237,0.34177215189873417,0.2118767565770468
59acefe38a71d1930ea94109d2cd5b40,244,0.7745901639344263,0.146988939628554
59acf07dc076cd02b2bf38cf0ec5edc4,240,0.725,0.12675770425250094
59acf0e655b0e9f943658faba8b0ec7d,236,0.2330508474576271,0.04756465486956087
59acf4815ebb5b31cb6c6ed8ee32bd01,239,0.6234309623430963,0.11608500205059186
59acf65de3a788b7b01b05d93b364f53,237,0.7257383966244726,0.135920387380007
59acf71cad6f6121a76e62973c26f162,234,0.6752136752136753,0.22808233956465773
59acf7c12958b36fdc71c78b4e6da805,237,0.7341772151898734,0.07297035749957123
59acf91088cdf8e6ef7b8ac3d6055de6,237,0.7130801687763713,0.15860485514931066
59acf94429cbe0abfed8f4e1c5a04cb7,239,0.8075313807531381,0.1689658786172977
59acf9c481a60aa583cef1aea4f408d7,240,0.020833333333333332,0.07702505557574983
59acfc240956e061350dd4949f3445a9,234,0.34615384615384615,0.16660729668192673
59acfcd40d72235bd069fac60be5acaf,239,0.4100418410041841,0.23160069643287926
59acfcfc74a81dc43947df070f211585,235,0.8085106382978723,0.03848827247982603
59acfea868353ff0b9bdafdaeecaf39a,243,0.51440329218107,0.14597726216139065
59acff21b2659dcadad09855057b88d4,242,0.8140495867768595,0.09584909447840109
59acff6f582360f6ef66c6df60a1e6ba,242,0.7479338842975206,0.1482771080708451
59acff9d9df0faa17a644192b328c9f7,236,0.2542372881355932,0.08441228301885845
59ad004ca48ab0ca5cca419fa396913c,236,0.7584745762711864,0.10855028370869761
59ad020a72e6f1982962701733838233,240,0.8541666666666666,0.10427641739993984
59ad0446290f1ad8c4f8b5488cd8f2ea,239,0.7280334728033473,0.20260114937151835
59ad049a8d6639abf153841c2d1320ed,233,0.7982832618025751,0.10640397000565358
59ad04b13e126492572cc7e947e8f76c,241,0.6804979253112033,0.09165128939962411
59ad06031f5d5d6182d43c2e37a09a36,237,0.12236286919831224,0.12671861752927607
59ad064c72464ba487f01c8d95860d42,238,0.3235294117647059,0.07582439527107822
59ad066cc7baef284e8f613cfd18a593,243,0.7407407407407407,0.1870731699106649
59ad0707bdcdcfb0134e89f3a0a1ef9d,235,0.9063829787234042,0.10286364675207822
59ad0708e45bc90c870e95de3d965139,234,0.7948717948717948,0.10274541331206484
59ad0a92f55e5e76c6df907804c1d84d,236,0.2330508474576271,0.14228419411644538
59ad0aa19d8d2de17831a1db98fdc9dc,239,0.606694560669456,0.17790802107297082
59ad0bec3de30cda5086ae7dbd1a821e,244,0.860655737704918,0.09747582566131678
59ad0e8959180a2f5b8c2ebd9ff228a1,236,0.7415254237288136,0.133882940895438
59ad0e9785c0d93f12bc2575303170a8,245,0.6775510204081633,0.16958136777122898
59ad10cfd0737bf0ff65845e3cd71fed,233,0.8583690987124464,0.1062531258009681
59ad1133afadc91361292f7883c8b522,241,0.8049792531120332,0.06697161301203662
59ad12370ed4c23a0191470fa0870666,242,0.7933884297520661,0.16297594572303517
59ad1264fc15d0852c1b7667fdc229ea,233,0.721030042918455,0.13295194607912592
59ad14693184c480705a89f43a787597,244,0.6065573770491803,0.19026539434753356
59ad14d2d49abcafb8bd936edc962fa9,239,0.6276150627615062,0.13028832866458823
59ad151b41abd9bb1c8b5f0b87ecaaf6,236,0.5508474576271186,0.14510122184209703
59ad15f51a2539ca5abc988783c4abd9,241,0.008298755186721992,0.16927215381901253
59ad16fc9ec9ddde18a18f4493d4ee19,243,0.7818930041152263,0.07367341379045819
59ad182021a9ebf480d7b98fda4fffde,237,0.7763713080168776,0.1252147866302135
59ad18d198b77272fa43e907f8582208,236,0.5296610169491526,0.12620148181718308
59ad19adfc694b5f71312ea4b573f557,236,0.3686440677966102,0.14774228523890143
59ad1a718b99d886a6500c6ca74cd05d,243,0.7983539094650206,0.10000336814993607
59ad1ace96a939c145ef869b85a3a159,243,0.5802469135802469,0.23429998728108237
59ad1b2dd0dcc1d1170a8a937116ba34,243,0.8189300411522634,0.15012301383781984
59ad1b7ba186498b6fbabc447a66d89a,241,0.5352697095435685,0.10794053688021267
59ad1df7167719e3b3dea28240a9d06b,240,0.5208333333333334,0.2109227272093536
59ad1dfeeb87cc17177fbc0fbf871a15,237,0.7637130801687764,0.12027300200571038
59ad1e6039bbeaaae32121fb7df52f46,235,0.5787234042553191,0.14729946838265373
59ad1f338aa8b0080edeeca035ce1341,233,0.4248927038626609,0.2692444751170009
59ad1fb06fb4206f6d8fd60d3d06f144,243,0.6008230452674898,0.21096227497453324
674c22bd27752c712c62e8e5ce42dee6,112,0.5,0.11146952781246439
674c22c25413d8c78d6ddb1865e9f3eb,113,0.6194690265486725,0.13625038595403455
674c22ff15ebad32ba9945f70cd6f866,112,0.32142857142857145,0.16611786646884732
674c23b6b830d316e29314b6750f88a1,109,0.47706422018348627,0.13480321380422153
674c23fbef50038378b2f5a67a5e322c,113,0.5398230088495575,0.06202388161811591
674c248230fb96b08201c6877ddd1d1d,111,0.7837837837837838,0.12729930433337808
674c248bda9abff97a5a692d607eb05c,112,0.08035714285714286,0.16283130180280214
674c2503735908d13cc8e64a9cced4b0,111,0.5945945945945946,0.1363410689351964
674c2638ed592ef15d0bf25672970b2a,113,0.1504424778761062,0.09902781777402865
674c2680bab1f278a6a0a43c493d1ec4,112,0.16071428571428573,0.1751482565798178
674c2767bf0643d3edc29b988e76c002,110,0.09090909090909091,0.13606508481168172
674c284dc63a279a7435a00110d158b4,111,0.4954954954954955,0.04624831382872711
674c287d24959adedf49a14c13d43cf8,109,0.5596330275229358,0.1599472362863131
674c2898de57dc70e3954cef37589c43,113,0.415929203539823,0.1311357582293454
674c28dcc06e49c7ca5439a21ca57a89,112,0.6339285714285714,0.12018860710048447
674c2945a122079aa98ee96bf6edbf13,111,0.6396396396396397,0.07217179203465574
674c2982ffcb7a6f19199fb16fef9b7a,111,0.6486486486486487,0.09925830851432176
674c298497cacb858027b52fe5a5cd2f,109,0.7247706422018348,0.11577242501745759
674c2a5b6f9955621d8143921be388b3,110,0.7454545454545455,0.12714399193672998
674c2ada6e1bbb4b6cd5c263a3917084,109,0.3486238532110092,0.19062072735331284
674c2c5d52c7dc47d606c2984c2e4658,109,0.5504587155963303,0.07533554328766279
674c2d856b7d7681d9022d0394ebe1d5,111,0.5045045045045045,0.154820397444057
674c2db11f621eeb6f49d3143db4687a,110,0.5363636363636364,0.14564901992643553
674c2e1c1753d31633c0c9971755c690,113,0.6460176991150443,0.09473666399645059
674c2ee9e358b02c3efb1ee7c972529f,112,0.3125,0.1621521431082102
674c2f51904e0f9f55258bb8076e6ec4,112,0.2857142857142857,0.08007265750396862
674c2f751f6963fd3b9231cd4b69f953,110,0.3090909090909091,0.1252559009574266
674c301887e68306d25df640de14ab59,109,0.3669724770642202,0.07545419273826323
674c303168d174d68faacb0a56427fbe,112,0.5982142857142857,0.237796754766955
674c31945180b2c24fe2317983e0a65d,113,0.6106194690265486,0.10182220698588396
674c333a4c5867537af922db9ab03d7c,113,0.6991150442477876,0.180826242041591
674c33777593c6aa241de6a09ccf9a35,113,0.8141592920353983,0.10522898367701292
674c33c2d845f87a5b37f27fb4f98ac4,113,0.3185840707964602,0.2020471975245861
674c37cbe982905a27dc2c0f8d3841ef,112,0.8214285714285714,0.07206926607380185
674c39a3040714e14f5f60530c6b43e6,111,0.8198198198198198,0.09419812382281055
674c3a916f6c14d5595f3a2a1b3796a0,109,0.6146788990825688,0.17209791059913307
674c3c487749451539ce6a7bdeb877eb,112,0.4107142857142857,0.13537436846713005
674c3cf8c97829b47069fc1e510e8997,110,0.8818181818181818,0.15079693050248008
674c3df7e4c5456a6543d914a6ad425d,111,0.06306306306306306,0.11931923289198124
674c3e40a3c1eebd754aa292f1cee66a,109,0.6055045871559633,0.19961037276489912
674c3e7784eb112e3c36ed8f25a13a6f,112,0.7678571428571429,0.05977109885370714
674c403043d716ef6f2bf55f5278d002,112,0.36607142857142855,0.09729614056525787
674c40a4d7d03f90ebf234bc62b462f5,112,0.7410714285714286,0.053705042939876865
674c412e533e979db05f771349d58f87,110,0.45454545454545453,0.10392747546534548
674c414ae95073c93c3ea5ac20a64581,110,0.509090909090909,0.11304698860387878
674c426f0dc090f548decffb470d3e03,110,0.33636363636363636,0.07988791852798989
674c43c48d7ee885794b06cdb812f07c,110,0.8,0.10876532559744534
674c441a972bf5db4f00553d501f4bb7,110,0.8454545454545455,0.06600114589087516
674c4488d94adc20765d8d5b919f03f4,112,0.5535714285714286,0.13421135682120017
674c452fb37afa371598dce80f0a80df,111,0.6036036036036037,0.10419233305618791
674c45414b92b7f371ed1ee0c78fb694,109,0.6330275229357798,0.07053163564956179
674c46f4f2a365c6a39278b2774a28de,110,0.6818181818181818,0.19941461647451783
674c47b89089842be39ed76ea347f4dc,112,0.6517857142857143,0.12357046583920417
674c4873bea71bce622a6807771e4010,110,0.6909090909090909,0.08917744186028219
674c48844c462022993e1cbf6d7175a1,110,0.4818181818181818,0.05228750488381448
674c490c394d75324ee31f4022d7dd22,112,0.2857142857142857,0.2037911212402782
674c491cc3e4dded372cd825b10a7c8a,110,0.6,0.1280550942192302
674c49590ccd06b7842f35f39f038506,111,0.7207207207207207,0.08515711175082104
674c49c917d9d733c00fc01c34c1f982,109,0.6880733944954128,0.0645074227220969
674c4a6085540f5c95053f5dd5570037,112,0.875,0.18083564727729867
674c4d678145dbb2e0e6384f6cacf5de,109,0.8165137614678899,0.15027245020788144
674c4e775097314a4f343c247e4f0048,112,0.16071428571428573,0.13236723783722157
674c500f54d749caae1793413ce88c78,111,0.5585585585585585,0.0479547895092159
674c508807e4f8cb05b36d27dabbe02c,109,0.7247706422018348,0.03716467229426798
674c5123a1086b32e2a9d077570f2994,111,0.7207207207207207,0.21614983871128504
674c51b1e3e4fbed5934cfcf611b040c,110,0.6,0.17592424839923887
674c528f8adc41aef5faf0b44e3107bd,109,0.7981651376146789,0.12681239260573152
674c52d97a0f66e42df64bd7ffd91ee0,111,0.07207207207207207,0.09886869469999739
674c532f9b4933962c228096c355d59d,111,0.7297297297297297,0.07494632552390096
674c55c5f857c012126c76b281c93eeb,110,0.33636363636363636,0.08638067411039589
674c5668accd9ec3c9118fcd53b4faa0,110,0.5909090909090909,0.06661412334253403
674c56b926fb5cc5e887d11ac5ebe019,109,0.8623853211009175,0.10052040221145864
674c56ee65f0c262409459682a3ac397,112,0.7321428571428571,0.08352852600759349
674c574e7d61558088cca501c9050667,110,0.8636363636363636,0.042674610578140475
674c577928391ae921e6a9fc878f9d5e,110,0.3090909090909091,0.12299520303327666
674c57d55fc82411ff4c961fa4641395,112,0.6160714285714286,0.049549090064185425
674c590c2e6037a036b41ab4b55578e8,110,0.7090909090909091,0.05807483447507213
674c593c430495e5521a31157b57d067,112,0.7946428571428571,0.08388748317097512
674c595c48c4a082176d7f55de2b91ee,111,0.43243243243243246,0.06803309155329947
674c5ba581fa6ff55ac1181dfdf650a0,111,0.5765765765765766,0.05661755044522992
674c5d73ded06d921563d34f82fc5a31,110,0.7818181818181819,0.08744377040213004
674c5e43a8b5adc3817e922e4ec4553f,109,0.7522935779816514,0.10878955045922069
674c5eb0723aff6c658a5bcd10bcfa24,109,0.6972477064220184,0.08963031156332771
674c5fbc0da01634fab790b7e5fffeda,112,0.8125,0.044558496104319056
674c5fc708362597a289680878427856,110,0.0,0.07039995906114785
674c60aa5fe39e79fd5361ade1d369e4,109,0.1651376146788991,0.1724836843853335
674c61b2f71e6deb87dc93937ca27cf7,110,0.5545454545454546,0.11661603872785208
674c61fcc095babc35c85161ff5662f3,112,0.375,0.16549921059855585
674c6203bfd1fbcc27878610ae6b9923,109,0.6880733944954128,0.09778231359938785
674c62f6177b5c380819d91875e9a8c0,112,0.26785714285714285,0.1576162179866906
674c65255925373db81deba18ea38451,112,0.48214285714285715,0.1807703333911962
674c658309e4ff865900eefad2dbde79,110,0.7545454545454545,0.12323664801094068
674c6784a0e45f0d04fe70fa62ac0c1f,110,0.15454545454545454,0.20722962414980514
674c69681c8b63fd2c07590b7e71a442,111,0.8738738738738738,0.09282732965186517
674c6c3dc9d6d9835fd0d39d018358b2,109,0.5688073394495413,0.06334619782371065
674c6da5c95a02c4862529381601ad8c,110,0.6454545454545455,0.12357817955836352
674c6e841ea0a3d448fe2e31dc6b2718,110,0.6090909090909091,0.12250847649967239
674c6ef8e1731d76c6843481b996a2a5,111,0.4594594594594595,0.09292640030837601
674c6f5dcb4bff5847ec3386c85b7dd0,112,0.5178571428571429,0.08218496144306238
674c716ba9e7eb4c1714bb104f63c19f,111,0.5315315315315315,0.11715964435828553
674c7265776edea09209e46a4d36432d,109,0.7064220183486238,0.16113735428845385
674c72c3b96b2e6b04da0657dc7514a9,112,0.9107142857142857,0.06796873325452633
674c735c5e4843393d4fa146e10dab34,111,0.26126126126126126,0.11593697650047957
674c73ac342c7d20b55b0da26ee3a663,110,0.5181818181818182,0.09495007013774583
674c742f104239ed78a154386db4d54a,111,0.7297297297297297,0.03480104814790523
674c7495df3e4e05dc0b571e28137ae7,111,0.5315315315315315,0.07126750970461762
674c75209349b732323946e5de1d4da9,112,0.6607142857142857,0.13273589764482446
674c7599e3c372e265d178f3e4834f51,112,0.6160714285714286,0.11243925720604306
674c75ab2abff05577ae631e23ccc5f9,110,0.8363636363636363,0.1457816094785603
674c7769489100826988d52661e85d1a,112,0.6875,0.07895340168528449
674c7883f53eaa2cf81b8f30481b1c9d,111,0.7837837837837838,0.09527851603150199
674c78d0d63e072ef19fc48a11a6c2ff,110,0.4818181818181818,0.1000444451315487
674c78fedca431e6a5f34a82dc249b6e,111,0.4864864864864865,0.058727730208489426
674c79372cd7473c74c26d9a2df6cf9b,112,0.6071428571428571,0.15629522255903525
674c793a25e4008df1c2df4762fb3c43,111,0.45045045045045046,0.13283824602192013
674c79cd63e6b42b0d28f22b96511d4d,109,0.6880733944954128,0.06163574308851476
674c7a54b71261710223edbdbaf21b81,110,0.2818181818181818,0.16851679376974074
674c7ade4ab4c6bd8b91cdfb16d3ad1e,109,0.5963302752293578,0.14727278621390802
674c7bc9b1cc35c61a04a26417e3ec00,109,0.6788990825688074,0.15360690392162799
674c7bddcec50d96bd886068e76cb3af,112,0.7410714285714286,0.06784291983896679
674c7cc99f41cc876c3c1a723d90c87b,110,0.6636363636363637,0.13079037691639495
674c7d3250afa1fe86636fb6bc56d0be,110,0.34545454545454546,0.1558468266173562
674c7d76408c0b15a995bf4ab697cfcb,110,0.7545454545454545,0.12137385531229095
674c7e56ff6b444a1d1ebc6741e52c0d,111,0.7387387387387387,0.09034494373677932
674c7ea1a67be39fe3975bcc612cd2bf,109,0.8715596330275229,0.05420254684126308
674c7ede9261782ca63311d74e958499,112,0.03571428571428571,0.19628053491923678
674c7f3f156b826b9e8aa32605868856,109,0.5045871559633027,0.06129708141941231
674c7f4c495db3421c1573b9593a09c1,111,0.6126126126126126,0.10339480604422116
674c7f730d68d75ca0e27aa4dbce8006,112,0.7232142857142857,0.08213973549370568
674c7fed8f6a360b02e08cd280a8e780,112,0.6785714285714286,0.08465421744059398
674c802349176803a44bc8c78df828ca,111,0.2972972972972973,0.04791649674203842
674c81a4a1563a54bdd1c503d1380680,111,0.6576576576576577,0.14339765434539647
674c8217760f74878f4bd752370da54b,109,0.5596330275229358,0.041667450845909615
674c8413dbb88792a74dd9dbcd45d729,111,0.11711711711711711,0.08590116006659922
674c8508dfebdb5aaa35624c4c9a16ec,109,0.8165137614678899,0.075494938967658
674c8529cb0512944a095aeb93203e46,111,0.5765765765765766,0.04761232543354775
674c8559444b5baf9c950916163315c5,111,0.4864864864864865,0.2206114874179882
674c872a8d711371f01a7b908f769a52,109,0.7431192660550459,0.14200461232861997
674c879b3719137d1dc7e4a531ba9c58,110,0.7727272727272727,0.047107550930241146
674c8c0f03682827d8ce8788c5eeae09,110,0.6,0.14674558460250775
674c8dc68696446181d203fea928d224,110,0.44545454545454544,0.05152457936440665
674c8e5851a30e0cc6942dd1e030b0ea,112,0.6428571428571429,0.1255582008349319
674c8e71e3c2b966306bef029d422b75,112,0.7946428571428571,0.09487789604209171
674c8f624c23fa39961cd8ef6135b3d5,111,0.5765765765765766,0.18449567154015778
674c901254353cc14978e609b3853ad1,109,0.7431192660550459,0.11087791694018395
674c909a5d22111b59b024bf18aca722,111,0.24324324324324326,0.1409617093240647
674c90d244a897f92904c676166419e2,112,0.875,0.047930664231634605
674c916fd9fc0fe173dea6eebabe1721,110,0.6727272727272727,0.10444535360929028
674c9180e5d7d658bb5f55910ec3d0f1,110,0.5363636363636364,0.0851066839890279
674c937b320bd6c9b89d735ed7733d38,112,0.5267857142857143,0.17289371572015805
674c9380eae345083d4de17a3305766e,109,0.5688073394495413,0.08507532604000742
674c98a4c2dc7ff59f9b9fc4c73d4edf,110,0.4909090909090909,0.1385377675861655
674c98f5feea0a551caa63eff4408503,111,0.5765765765765766,0.070707270726469
674c99d9f16e7f9ac6f61ea87ff1f6ef,109,0.6880733944954128,0.09934740051483625
674c9acd33ff585ceaaea3a1861dbaed,112,0.6607142857142857,0.20277412327376854
674c9efda26ff0d74eb0523cfa93b051,112,0.41964285714285715,0.10444412313683253
674c9f23650424917362ea52d58f7133,110,0.6363636363636364,0.07206338858282559
674c9f89489f53e4d60b4c33eb60c3ee,111,0.0,0.18720618419581891
674c9fc1b781b8564bd0a7a78fabcff8,112,0.4642857142857143,0.06601922335127058
674c9ff2e82a0a2057b67cba328805a6,111,0.7477477477477478,0.081026992425156
674ca0217862ac8a331d879859d38ac1,111,0.4954954954954955,0.10430876180502541
674ca24c0a9b3989b195579033ed61a7,112,0.5357142857142857,0.19674446812129268
674ca26ec59cc1797cfb3b93cde00fb6,111,0.6936936936936937,0.11089566794822364
674ca335f99accc5da5eebe500c2ec2f,112,0.30357142857142855,0.06118399447572108
674ca39e00b2da562b9e30da2847b331,111,0.6486486486486487,0.13103507188941585
674ca4844b47ee49660ff2dde3569cd5,110,0.5,0.11208205770608458
674ca53925b477db767e7b0031bb84b3,109,0.7614678899082569,0.12851104627782056
674ca571c0c830cbd0aca1363eef5f23,111,0.7387387387387387,0.1470909111437122
674ca7979ee952de6b031d1388b25760,112,0.6785714285714286,0.1413406999396165
674ca897ce131c3279139476d8861482,111,0.6756756756756757,0.08455935348817938
674ca933aac5ede4010e4833fab89fa4,108,0.3611111111111111,0.06707853358458819
674caa066262fb3e71e2af7cde04d02b,109,0.44954128440366975,0.05583850407453814
674caaf47bed0c04fbb15e260b9cd0bb,112,0.6071428571428571,0.15582037141864935
674cab564e177906fbac9228b8f62720,110,0.09090909090909091,0.11563253039018635
674cac4830217a560d42b90ee18ad80c,111,0.5135135135135135,0.21793139241346285
674cac515829fedbe2284e07cb8b4bf8,111,0.09009009009009009,0.10670701160994917
674cac61e2f4b069346125d7e28eee3e,112,0.5,0.08922228213093061
674cacc79577e97a217dcdc852497818,111,0.6396396396396397,0.27907052236331675
674cad077c6b167aff2210af1b8f8f6e,110,0.42727272727272725,0.1831735770944479
674cad385bd7ca54f1db7768cf94fd98,109,0.8623853211009175,0.07281871117948423
674cad5232d9fa470ae412d1590b2664,109,0.28440366972477066,0.20718729145432732
674cae9373ac1bc3a49bb74b5a4115f5,108,0.48148148148148145,0.08384885185258958
674caea72fb2ab3575bfede3c6ed6513,109,0.6422018348623854,0.13736803146900414
674caebc9ca04a89aacfac816bb939b0,108,0.2037037037037037,0.12147586774489287
674cb0e40915325f37d6618fe37273f0,110,0.8181818181818182,0.17738785564590143
674cb229a08b632d8a59961127991203,110,0.20909090909090908,0.17688964492635245
674cb263bb58882dae0dbee197c01233,108,0.6203703703703703,0.04259965504493121
674cb278f6e73b38904d9fab513e7db8,112,0.7232142857142857,0.10878466592859742
674cb2a2198b84a9d6412744bb2f2900,110,0.4727272727272727,0.0960724917282684
674cb363d9e95bbab41e69d49a39fc5e,108,0.0,0.09926292140866125
674cb3ccb03394af719c38d277af314c,112,0.7857142857142857,0.0654800510148114
674cb49912681a789f406096535cedf2,112,0.05357142857142857,0.12802577441608182
674cb505931bc886f7deae126f600c64,108,0.4166666666666667,0.12776155104292305
674cb50796a9fd7dc6dd955d14b1a2c0,111,0.9459459459459459,0.04389348333511017
674cb632a43edbf0772c022bcab32974,108,0.0,0.06106637606835531
674cb668604f105f50977d6c63f03607,108,0.7685185185185185,0.08301186605158947
674cb67ef5433b05663aa3615bf64068,111,0.45045045045045046,0.02761733892167086
674cb6b8447e53f3ed23a5544815b171,110,0.6909090909090909,0.23337192946368288
674cb6ef88d88b4aea6add22d5f405d9,112,0.49107142857142855,0.12501957698839058
674cb868f24ff3e3602275574e323523,109,0.1651376146788991,0.09122231866444207
7d855f5851fe5c650bb3d0b6dbcd8e06,116,0.6293103448275862,0.17658538780647695
7d856216e8068cab4550c5f2328f0e3a,117,0.6752136752136753,0.12777433801393095
7d8562f09c5a48d15f3bb115a3cde469,114,0.5263157894736842,0.07169882175090375
7d85678af2238285f9a867006adbaa02,114,0.6666666666666666,0.12864636873827617
7d8568c449b4565b96f73fd659768438,115,0.7652173913043478,0.10025294305299913
7d8568f8b935bd364778b955add4f202,115,0.2956521739130435,0.17571886093091718
7d8569b25108e66ada04cf618ac8b4da,117,0.7008547008547008,0.04835190575329301
7d856a1916942dcfa9cd4d65f4eec7f2,115,0.5826086956521739,0.08970277234436992
7d856a299b8f6e55c4fc91b854b8702d,115,0.08695652173913043,0.12422760825162053
7d856b98344bbdc82b6c11b96348ff3c,115,0.8782608695652174,0.04218091087172691
7d856d1e36b97d7ecaeca6dd6c7c4711,114,0.18421052631578946,0.1246542381361675
7d856de80e0cc8d27bbb6f3221e1c7a8,113,0.36283185840707965,0.11244039299063484
7d856e492746508b00e2824f62a0d687,115,0.7478260869565218,0.090415781931812
7d856ebb5d511ae74bb318daa9639824,116,0.9741379310344828,0.03015019597598525
