protein_hash,seq_len,n_res,n_present_atoms,n_chains,is_monomer,mean_plddt,ptm,blob_bytes
7d85d0b419d591e96186de659127f346,112,112,881,1,True,0.8947039842605591,0.885482907295227,7332
7d85d2f0b3288f86c13ced0ccf02c85a,112,112,834,1,True,0.8876786828041077,0.8945356011390686,7032
7d85dc663367ff4992b70e3154fd61da,112,112,844,1,True,0.4778975546360016,0.3297084867954254,7129
7d85e1a00a7ab29b140a434819e42344,112,112,881,1,True,0.5606203675270081,0.3964628279209137,7367
7d85e271062f6ffcb7dd90768843a77a,112,112,887,1,True,0.5999212861061096,0.528290867805481,7458
7d85ed103164bfad50bc7d637b13c6dd,112,112,829,1,True,0.6788933873176575,0.6344698667526245,7031
7d856de80e0cc8d27bbb6f3221e1c7a8,113,113,919,1,True,0.6605241894721985,0.4835478961467743,7675
7d856fed96c9a02e91c275af8a5f8c23,113,113,963,1,True,0.7154369950294495,0.37610509991645813,7831
7d856fee7cc38fe4acd814416aacbe56,113,113,914,1,True,0.6545670628547668,0.5166719555854797,7581
7d8570e2459b7079c221f26c6d173b99,113,113,825,1,True,0.46614834666252136,0.34628430008888245,7000
7d8576af7c6e7fbfea5763150867a898,113,113,854,1,True,0.7930451035499573,0.7479815483093262,7197
7d85781c4ef6bbb86605b5930195cde4,113,113,875,1,True,0.37191322445869446,0.15251074731349945,7265
7d8579ede308affcc256c7d99f020e2c,113,113,856,1,True,0.4966256022453308,0.36045753955841064,7270
7d857b3e13f432fb2589f77e692e5ba4,113,113,885,1,True,0.4590276777744293,0.2763515114784241,7464
7d857c29028e928ef814e2680e77348c,113,113,810,1,True,0.6657125949859619,0.2998950779438019,6691
7d8580a073e140c1fde0e21009e387c7,113,113,875,1,True,0.5687856078147888,0.38363897800445557,7336
7d85846d72abe7aa10310b264c3bd88b,113,113,849,1,True,0.5501303672790527,0.31699252128601074,7100
7d8589728c7762799eca58c79ff43ee3,113,113,869,1,True,0.43114811182022095,0.3064931333065033,7393
7d858eda095853591bea569f778530a5,113,113,926,1,True,0.5142157077789307,0.3662911355495453,7786
7d8590eed1700e2bd3362c4b2162aba0,113,113,922,1,True,0.43898680806159973,0.21374854445457458,7682
7d859b3406fac02e3222fc4ab2057eb0,113,113,914,1,True,0.3896442651748657,0.1925521045923233,7569
7d85a14decc1155f2f9fcaa1834eb8fc,113,113,898,1,True,0.4799092710018158,0.2891831696033478,7481
7d85a8dbaeb77fe29ddad6b69a1eaea5,113,113,837,1,True,0.6747331023216248,0.6011629700660706,7079
7d85ac17bc71917bba93f65ce78cde5b,113,113,849,1,True,0.5027903914451599,0.37637922167778015,7177
7d85ae2720e1f8b90f43fed8c77b69a3,113,113,819,1,True,0.6160480976104736,0.25156283378601074,6742
7d85affdd3b6edb6e925a8b88848d696,113,113,961,1,True,0.773460865020752,0.6634937524795532,7846
7d85b6ef5415e5e386727c6dbfca201b,113,113,851,1,True,0.31336653232574463,0.11774428933858871,7068
7d85bb2eae68021e001a0bdd160f8f43,113,113,876,1,True,0.5683040022850037,0.4364932179450989,7298
7d85bf38fed717add9ada0d0df881f9b,113,113,938,1,True,0.3411403000354767,0.1532505303621292,7676
7d85c552a3d883ef1730d60b2fdc004a,113,113,899,1,True,0.8854691982269287,0.8427174687385559,7387
7d85c68ee712f86ea6ac27d48706792f,113,113,939,1,True,0.6066738963127136,0.39260855317115784,7773
7d85c71f6c97128564542ff6e8ad73d0,113,113,788,1,True,0.40971052646636963,0.2986833155155182,6577
7d85d2bff4393fbd35174557b8937bf4,113,113,844,1,True,0.4045320749282837,0.20776648819446564,7034
7d85d44f198675fd9208d52d40bf7d16,113,113,909,1,True,0.5578179955482483,0.20285449922084808,7482
7d85d5732935ce22c0643617dea5f2f4,113,113,921,1,True,0.3931986093521118,0.2700520157814026,7700
7d85d72d4c4bbec92ae7fee9a9259a6c,113,113,847,1,True,0.36409348249435425,0.21934659779071808,7111
7d85d75d0cee6fbd3ee48c44a82040b6,113,113,924,1,True,0.6729507446289062,0.4338619112968445,7647
7d85e087b15a107e1d329f449b78db1a,113,113,821,1,True,0.3749738037586212,0.2042902410030365,6995
7d85e6e05738aa4ce48405ea8e2256a9,113,113,866,1,True,0.6382710933685303,0.608454704284668,7299
7d85e7fe7318cd29978f44429c44ae74,113,113,857,1,True,0.5010512471199036,0.2987034022808075,7195
7d85f14c330e040e6d5f81f2fa29ba70,113,113,828,1,True,0.8748336434364319,0.8749221563339233,7006
7d85f6134ff4375f0ce26536ed3f1498,113,113,788,1,True,0.6989365220069885,0.6344922780990601,6715
7d85f766b3083523a0f22bafefc8a048,113,113,914,1,True,0.6382541060447693,0.3686651587486267,7584
7d8562f09c5a48d15f3bb115a3cde469,114,114,970,1,True,0.49133336544036865,0.31488633155822754,7957
7d85678af2238285f9a867006adbaa02,114,114,880,1,True,0.6467583775520325,0.5763701796531677,7409
7d856d1e36b97d7ecaeca6dd6c7c4711,114,114,850,1,True,0.566087543964386,0.23848974704742432,7147
7d8572a9b873e9faafb7b67a3659bf5f,114,114,956,1,True,0.4412299692630768,0.3078805208206177,7948
7d857eafa469f0af6b31e457cf8c0139,114,114,941,1,True,0.38301849365234375,0.19071227312088013,7832
7d857edbd62870d4cef17d156afbf1ca,114,114,927,1,True,0.7501623630523682,0.6747382283210754,7782
7d858051a88da717017ef58c8d75c84e,114,114,816,1,True,0.6993118524551392,0.5216902494430542,6800
7d85861d6f829c86ff164cc7ddc98843,114,114,862,1,True,0.6573275923728943,0.5592167377471924,7214
7d8588661649e2e3c16acb69448a84cf,114,114,804,1,True,0.4012565016746521,0.1953786313533783,6796
7d8590e15a40ee712381882efa993a59,114,114,908,1,True,0.5729342103004456,0.3164416253566742,7504
7d8597f01ca867638c601e0defeb826a,114,114,931,1,True,0.4143677055835724,0.20772531628608704,7771
7d8598e366db4c392ea686a380becf74,114,114,893,1,True,0.4623990058898926,0.36642640829086304,7543
7d859a75a3b6403d37c5a7f786d1ba6d,114,114,902,1,True,0.36798152327537537,0.1365334540605545,7515
7d859ae52703beadedf9e999d4bdcdf6,114,114,827,1,True,0.5054996609687805,0.3446105718612671,6847
7d859be8d18857b2d018d757b07fe0b8,114,114,915,1,True,0.5378664135932922,0.29812848567962646,7510
7d85a1c10944fa7ec7b88d0b41e2b2b1,114,114,868,1,True,0.322203129529953,0.134410098195076,6948
7d85a1f3221f97ece3520a265fa9d6b0,114,114,883,1,True,0.7771010994911194,0.5884107351303101,7176
7d85a3c02cddb2ea63ce5db1f322f2a3,114,114,908,1,True,0.29162368178367615,0.12157455831766129,7607
7d85ae0c302e3a0a956ee6bb6f479386,114,114,872,1,True,0.5269853472709656,0.280009925365448,7284
7d85afb8cf192f0a74be3a7113f5bc88,114,114,932,1,True,0.5053284168243408,0.36142903566360474,7828
7d85b5c5e0f3ced103ff824fe54af24d,114,114,884,1,True,0.7454964518547058,0.6717458367347717,7395
7d85b5cc002f4d66bf1cb0794b16cdc6,114,114,794,1,True,0.5106030702590942,0.17752937972545624,6563
7d85b692e8c70d98a51a8453dc7b72a0,114,114,916,1,True,0.6215906143188477,0.36107519268989563,7523
7d85b99ae4cb11bd50524bcccf3b38e7,114,114,857,1,True,0.5549222230911255,0.24184909462928772,7124
7d85be7aa39f27f7357870c72d59f401,114,114,919,1,True,0.9185938835144043,0.9048795700073242,7521
7d85c026d49fb3cd8cc0941733eb3c8b,114,114,917,1,True,0.5076486468315125,0.28825491666793823,7615
7d85c0d5c9335dc579b844a2ee3c48dd,114,114,945,1,True,0.5951194167137146,0.31927967071533203,7652
7d85c226a483d8930877b04f03a7390a,114,114,919,1,True,0.7057757377624512,0.5773676633834839,7644
7d85ccdbd94e5a867a8fedf4924a58fa,114,114,879,1,True,0.4504389464855194,0.16878196597099304,7143
7d85d495fb24c2461e6fbe5775824f78,114,114,898,1,True,0.2823719084262848,0.12835381925106049,7481
7d85d65be5992cb5c457b1f4721f0201,114,114,866,1,True,0.4006853699684143,0.20636597275733948,7265
7d85d6d886e217882bd2441732077c7c,114,114,904,1,True,0.5772498846054077,0.4178512990474701,7469
7d85e5c54642a9af3768b23868a90265,114,114,880,1,True,0.8343828916549683,0.8073070049285889,7387
7d85eb186db8a5549e9c8e2024b13a1d,114,114,928,1,True,0.685973584651947,0.5315563678741455,7711
7d85f5019c4b68e6cc9b4fe5cf931bee,114,114,892,1,True,0.6487405896186829,0.2920915186405182,7202
7d85f7f714d287b2eb81b7543d02eeea,114,114,840,1,True,0.5433697700500488,0.4255398213863373,6995
7d85f86cf3094d0c621c9a502ef06a51,114,114,917,1,True,0.6030813455581665,0.4359171986579895,7645
7d8568c449b4565b96f73fd659768438,115,115,929,1,True,0.838956892490387,0.8188338279724121,7654
7d8568f8b935bd364778b955add4f202,115,115,903,1,True,0.5292192101478577,0.20819637179374695,7481
7d856a1916942dcfa9cd4d65f4eec7f2,115,115,943,1,True,0.5210732221603394,0.37048351764678955,7847
7d856a299b8f6e55c4fc91b854b8702d,115,115,944,1,True,0.5792269110679626,0.24949952960014343,7656
7d856b98344bbdc82b6c11b96348ff3c,115,115,814,1,True,0.359466552734375,0.22984033823013306,6878
7d856e492746508b00e2824f62a0d687,115,115,913,1,True,0.5368797183036804,0.4607209265232086,7598
7d856f19ed7fb9d47e37defe78128797,115,115,919,1,True,0.5630385279655457,0.24802285432815552,7520
7d8572187cbb4c81f6afba26c30327c4,115,115,918,1,True,0.8862367868423462,0.8797049522399902,7510
7d85743c92d93872d276e6d7c79d7e89,115,115,900,1,True,0.6069265604019165,0.2708590030670166,7451
7d8574cc750362e45107c29ef48e1582,115,115,969,1,True,0.6252511739730835,0.23627974092960358,7948
7d857b0a5e074b92ce76e8e2fbcaecb9,115,115,942,1,True,0.6905070543289185,0.6129537224769592,7854
7d857ceb24661da943317a8ea4dbe108,115,115,936,1,True,0.4090804159641266,0.21341092884540558,7769
7d857ddd889791aff8f425f2fe390fe2,115,115,875,1,True,0.38977304100990295,0.20314644277095795,7140
7d85821091cd56c157bde69341594eb3,115,115,956,1,True,0.4572088122367859,0.2706598937511444,7843
7d85827cea4cee17ad292398e8d55d13,115,115,861,1,True,0.6467695832252502,0.35494309663772583,7168
7d858306ebd860ac3ded950cb4c6361a,115,115,882,1,True,0.8452414870262146,0.8570896983146667,7365
7d8583587eb54ac0ba3946607a790f4b,115,115,922,1,True,0.8656845092773438,0.8324564695358276,7643
7d8591d3f390fa9dc51f47467c703ddf,115,115,880,1,True,0.7276065945625305,0.6300725340843201,7417
7d8595ae58fb4516b9ba5abafef6d11b,115,115,899,1,True,0.595332145690918,0.44049763679504395,7468
7d859979eee0049c19f29a4888612a8a,115,115,874,1,True,0.5113006234169006,0.33944857120513916,7312
7d859b90af1cc0ad9d2b9ca744ca98a6,115,115,917,1,True,0.4638836979866028,0.11207915097475052,7429
7d85a025353992f251885eaa58b0f1bf,115,115,896,1,True,0.25232380628585815,0.07950685173273087,7371
7d85a3ebf4630d3b3d4ed56ad892cac3,115,115,921,1,True,0.4400925934314728,0.2954067885875702,7500
7d85a828b63fc0e07fb971a840384441,115,115,840,1,True,0.46092432737350464,0.26050353050231934,6984
7d85aa2e69f29329d9c962ee498f667b,115,115,950,1,True,0.8819814324378967,0.8355553150177002,7766
7d85ad86014ca121d1283336266ea489,115,115,950,1,True,0.5388920307159424,0.1911270022392273,7659
7d85ae16c582eb113adb4dd5bc0ca240,115,115,840,1,True,0.8396997451782227,0.787674069404602,7019
7d85b50e7efddff2f9ff0e5604dece20,115,115,904,1,True,0.5142280459403992,0.4182998836040497,7498
7d85b50ee46d4856ee39a12cef3f28bb,115,115,856,1,True,0.5116105079650879,0.32255515456199646,7136
7d85b6424125fd665a7715e24dbb14f2,115,115,861,1,True,0.6356601715087891,0.3852676749229431,7185
7d85b76c12b3dc84ece148593d2c95af,115,115,902,1,True,0.8151196837425232,0.7846717834472656,7528
7d85bc4d68096cd5d679ff88f53335e9,115,115,839,1,True,0.5903605818748474,0.27574780583381653,7022
7d85bd6b3b1906004aa6bc07b05f928b,115,115,897,1,True,0.8636789321899414,0.8348036408424377,7465
7d85beb214768345fb6e834a318efa10,115,115,814,1,True,0.5559402108192444,0.4657289981842041,6808
7d85bf2d3ad6c3bcf04bb167c7349d9a,115,115,915,1,True,0.3201431930065155,0.1473754495382309,7665
7d85c231c048f78e65b79ac3d75ba96c,115,115,834,1,True,0.6167448163032532,0.47028008103370667,7103
7d85c2555a6b01c931ffff81e92dc3aa,115,115,955,1,True,0.8112903237342834,0.7472966313362122,7921
7d85c286b2b1f6e1ff472e988e3a84b2,115,115,859,1,True,0.35583582520484924,0.15259820222854614,7115
7d85c3ccfb46e34d7a136e3b2a4d22a4,115,115,871,1,True,0.34342244267463684,0.14297781884670258,7246
7d85c8014cfc2ad03fd9144ee3c33d50,115,115,895,1,True,0.32761943340301514,0.14797276258468628,7496
7d85cde2d4c45c1266e9d9736de64962,115,115,896,1,True,0.6107869744300842,0.5095877051353455,7406
7d85d1813e8b46ed3adda25b2725e640,115,115,874,1,True,0.8822991847991943,0.8790534734725952,7277
7d85d28cef874431519da6aac6f7b9ae,115,115,889,1,True,0.48588210344314575,0.3463800549507141,7484
7d85dfa3c4e7953ae3d1fb55c9dca37d,115,115,942,1,True,0.6519321203231812,0.3707938492298126,7736
7d85e37c74bdcf87a57225a6b26c262f,115,115,906,1,True,0.46483463048934937,0.2684556543827057,7565
7d85e499fbfed7e1cdd152f5d45c44c9,115,115,854,1,True,0.3689446747303009,0.20844481885433197,7234
7d85e4b35cd6a61ef7c705e53b5b869f,115,115,893,1,True,0.4653262197971344,0.17976567149162292,7319
7d85e5360c622b5f5ef201efbe4ba92d,115,115,894,1,True,0.5666516423225403,0.24832569062709808,7366
7d85e77adee3a4e75664722fc8034932,115,115,923,1,True,0.4755001962184906,0.27965086698532104,7686
7d85ead85fb845172252f308f0cc2a6a,115,115,866,1,True,0.36786454916000366,0.22845478355884552,6903
7d85eb6a4df296b252bfce6a12a93b90,115,115,842,1,True,0.5123434662818909,0.4524262249469757,7015
7d85edbd22b7f0df0a995163c309e43c,115,115,846,1,True,0.5088660717010498,0.2908204197883606,6922
7d85efe3692678742267c082e69a2b83,115,115,931,1,True,0.534591794013977,0.2576585114002228,7641
7d85f03fe92298d315ef3e9f02b1c956,115,115,904,1,True,0.44722670316696167,0.26199522614479065,7429
7d85f98f9014f6279531985060e37079,115,115,840,1,True,0.33869656920433044,0.1103983074426651,6995
7d855f5851fe5c650bb3d0b6dbcd8e06,116,116,888,1,True,0.5665336847305298,0.2833622694015503,7517
7d856ebb5d511ae74bb318daa9639824,116,116,883,1,True,0.38899174332618713,0.1965712159872055,7285
7d856f0bb695302bda74414a015634fb,116,116,924,1,True,0.7404306530952454,0.43240073323249817,7495
7d85718c8589a53690965fdb803dc611,116,116,956,1,True,0.6998899579048157,0.6378718018531799,7833
7d858624afd821f1b4fb3a6b370de486,116,116,924,1,True,0.5156280398368835,0.47528159618377686,7770
7d858a35a79cc78b9debe17fbafa9fad,116,116,892,1,True,0.5495943427085876,0.462619811296463,7272
7d858b03bc71b1bea51ba8d0000f7c2e,116,116,958,1,True,0.6860600709915161,0.6113446950912476,7951
7d858e04cc418d5b9becf6e7c264ad4d,116,116,841,1,True,0.7779465913772583,0.7737423181533813,7081
7d858fba76c9af9afc12294212617537,116,116,866,1,True,0.8474733233451843,0.6185321807861328,7002
7d85903670ed0d2407cb2b5e1c1c386b,116,116,788,1,True,0.504612147808075,0.4287791848182678,6770
7d8591982512b2cc1653af193a1f789c,116,116,913,1,True,0.5386812686920166,0.09293042868375778,7393
7d8593bdb2ce5f9cd8b4caf666a7a7a7,116,116,961,1,True,0.492060124874115,0.3930731415748596,7774
7d859d990bd814177f023dc83354a68d,116,116,939,1,True,0.5589867234230042,0.4759269952774048,7755
7d859ddd9195f8ca0683602f55037312,116,116,997,1,True,0.8939558863639832,0.7619762420654297,8101
7d859ea4f35a72bf55e75095d99b85c6,116,116,849,1,True,0.297190397977829,0.0869329497218132,6835
7d85a061338673844283d19c565e8afc,116,116,830,1,True,0.6815353035926819,0.49812939763069153,6984
7d85aa1ea9c81dfa709164b71ffa92d6,116,116,910,1,True,0.6050751209259033,0.3370208442211151,7531
7d85ab1dea7e2bd8a937909aa82995d7,116,116,960,1,True,0.578057587146759,0.4719248414039612,7879
7d85aca0a878a6adc05e4f8e852031de,116,116,1039,1,True,0.7001818418502808,0.3329868018627167,8257
7d85af594c3694742eeabbfff2218fae,116,116,982,1,True,0.8445913195610046,0.615959107875824,7945
7d85b14c6c05e3acb79a6c9edd3da93a,116,116,854,1,True,0.5742940306663513,0.5280110836029053,7149
7d85b54d4ec7af4817d07b382004325b,116,116,875,1,True,0.2982911765575409,0.1869172900915146,7363
7d85ba0e9ae4098f57527ef9c3559b63,116,116,914,1,True,0.828904926776886,0.8204496502876282,7603
7d85bacc6d21c2a41d4cf71702cc0dce,116,116,902,1,True,0.5122451186180115,0.35814329981803894,7627
7d85bc0527d8e68578451da36c416f90,116,116,997,1,True,0.5633432269096375,0.2806096076965332,8102
7d85bc16d241f7d87c2604aedde70c7a,116,116,806,1,True,0.6516904234886169,0.5943533182144165,6840
7d85c503b171510955b235444f43a175,116,116,931,1,True,0.8657810688018799,0.6571617722511292,7601
7d85cb14564ea6ea6d195cc0dcc1bdfb,116,116,915,1,True,0.6494980454444885,0.2605079710483551,7652
7d85cb53263d5759dfaafc2194c71b2b,116,116,943,1,True,0.6478514671325684,0.30076998472213745,7690
7d85d01d2ac53eb332a2d78deed40110,116,116,974,1,True,0.9058737754821777,0.8674947619438171,7955
7d85d6af1655661d7499c63108fc3464,116,116,928,1,True,0.5150020122528076,0.24699729681015015,7623
7d85da12ebd1e584559279f04ac3d872,116,116,920,1,True,0.38804689049720764,0.20518718659877777,7670
7d85db0b10793da8332159bba06be091,116,116,880,1,True,0.535468578338623,0.13379739224910736,7212
7d85dc1097444515e922797d4a4ecea3,116,116,928,1,True,0.660275399684906,0.4478663504123688,7693
7d85dc6b956072758ef3c63b44cbe8df,116,116,858,1,True,0.611187219619751,0.5322377681732178,7200
7d85dcd8d7012cd99d88389eff9a5348,116,116,902,1,True,0.6023837924003601,0.5411809086799622,7483
7d85e00fb3172633e4c1ceace0fea57b,116,116,817,1,True,0.5221266746520996,0.22114303708076477,6846
7d85ec342af0fbce67000c2cf04915cd,116,116,882,1,True,0.7719282507896423,0.7124159932136536,7430
7d85f806c236faceb522245acc18a708,116,116,926,1,True,0.7311774492263794,0.46085214614868164,7741
7d856216e8068cab4550c5f2328f0e3a,117,117,930,1,True,0.6249334812164307,0.520296573638916,7800
7d8569b25108e66ada04cf618ac8b4da,117,117,914,1,True,0.3728708028793335,0.2165805995464325,7709
7d85713534d98f79713ee718af17a9db,117,117,878,1,True,0.7181810736656189,0.690762460231781,7368
7d857320fb13a0fc8d31611ffad9d9c7,117,117,936,1,True,0.5828813910484314,0.24061191082000732,7782
7d85771def18032a7af9718842656ad4,117,117,929,1,True,0.4431883692741394,0.1846572607755661,7559
7d85782e6c58602ad129fe0b4ea2ceea,117,117,932,1,True,0.40323397517204285,0.28368526697158813,7834
7d857b53178eb7e37a9e6d7cd33936ac,117,117,1034,1,True,0.5092855095863342,0.36424824595451355,8464
7d857e4c653bbcf702e17a6f3775246a,117,117,930,1,True,0.2878040671348572,0.09124734997749329,7610
7d857ed3fd496b4e4facfbc58c24f297,117,117,935,1,True,0.89471036195755,0.8562820553779602,7651
7d8584bfb5a659bc51119581b7b3810e,117,117,807,1,True,0.5642607808113098,0.24173001945018768,6755
7d85871b1c983afa19341efa8a141d03,117,117,915,1,True,0.6155170798301697,0.47379013895988464,7678
7d858b823f684fedf17e58509f3ec432,117,117,954,1,True,0.6551587581634521,0.5942076444625854,7916
7d858ba7d76bc88c1f1f371198bf8e20,117,117,939,1,True,0.6513020396232605,0.39551472663879395,7692
7d8593c8ba9625f344cec7cdeb3807f5,117,117,1001,1,True,0.344419926404953,0.1383688747882843,8157
7d8595f2175a384a0bb2416f001a2547,117,117,856,1,True,0.8193415999412537,0.7783120274543762,7187
7d859867fa1d060da53b7f2fd5b105b7,117,117,905,1,True,0.36677131056785583,0.2306520640850067,7598
7d85991dec5f2ebc1f8c915e76dd1fa3,117,117,965,1,True,0.4136263430118561,0.27604764699935913,7944
7d859d72c1f1d6e3df2653bda46ac5e7,117,117,924,1,True,0.41514095664024353,0.2539752423763275,7648
99d0cd100b7adada777c64bdd8a57e11,163,163,1323,1,True,0.6327934861183167,0.4561850130558014,10741
99d0ceb99b5e55f02b39e24ded7a9230,163,163,1330,1,True,0.34361186623573303,0.12495177984237671,10883
99d0d5af840d0740e2096448e66ceef6,163,163,1211,1,True,0.589985191822052,0.41819095611572266,9893
99d0dd2784da1f336320dbb4f04b8055,163,163,1260,1,True,0.8898416757583618,0.8808673620223999,10176
99d0ddbbd361246cab1c3542ee88cdbc,163,163,1311,1,True,0.8047814965248108,0.801619827747345,10728
99d0df40ec2b3fd4f876688a1f2babb2,163,163,1151,1,True,0.8320512771606445,0.7653136849403381,9413
99d0e0b11ba2729d967854b99de25e8c,163,163,1246,1,True,0.9321954846382141,0.931087076663971,10124
99d0e56cbbd0034492521924cac557da,163,163,1312,1,True,0.5062577724456787,0.17710120975971222,10481
99d0e5710b4e7439877899da2c3bdd81,163,163,1304,1,True,0.7803456783294678,0.7905285954475403,10644
99d0e65e2c950eff31f9ffebdff99748,163,163,1257,1,True,0.8333566188812256,0.7052618861198425,10169
99d0e6ee8fdf06095b962fe279c638b5,163,163,1184,1,True,0.8736414909362793,0.8666765689849854,9777
99d0e7a4e1d825c4eaf99944e2519525,163,163,1252,1,True,0.7406846880912781,0.6229132413864136,10276
99d0ec0b4ee341acec9fa9c6403182d7,163,163,1288,1,True,0.8775084614753723,0.8676676750183105,10383
99d0f42e607eb4d3254c1e330a08b35f,163,163,1250,1,True,0.7732225656509399,0.6433631181716919,10204
99d0f562d36193f91f8c7721c4880dbc,163,163,1209,1,True,0.6340106725692749,0.5004751086235046,10052
99d0f629d8e25d046623fb50a6b425f8,163,163,1242,1,True,0.738084077835083,0.5727311372756958,10170
99d0fe484eae7b5ac465eaf25cfc3380,163,163,1270,1,True,0.7868294715881348,0.7349011301994324,10398
99d0fe510a29290ef1ea601170e98491,163,163,1251,1,True,0.7241836786270142,0.7533870935440063,10271
99d102c4100dded5f479fe1c04e8e4bc,163,163,1264,1,True,0.754895806312561,0.7373389601707458,10471
99d10534c3cfca2553eeb8e106ba40b6,163,163,1266,1,True,0.8044394254684448,0.7847839593887329,10399
99d1071be42e0e988a8c87fd2a2e3277,163,163,1183,1,True,0.3684735894203186,0.23221449553966522,9694
99d10b20dcc172f79bf4315cb05582a8,163,163,1288,1,True,0.8118811249732971,0.834743857383728,10615
99d10dd6ffb901f45f386e39a01fe0fa,163,163,1376,1,True,0.5426713228225708,0.33661526441574097,11166
99d1154cec0ae2a264467550794b1d1c,163,163,1336,1,True,0.8566705584526062,0.850519597530365,10839
99d091faa90fcb621e989917d60273ab,164,164,1249,1,True,0.6432360410690308,0.5367209911346436,10270
99d0949917e8a3fc355b04a9f49be74e,164,164,1339,1,True,0.7461049556732178,0.47825682163238525,10759
99d099fe674425b5672b754fd05a56ba,164,164,1283,1,True,0.30448275804519653,0.14839406311511993,10365
99d09b20ba72b260a62db4361213edd8,164,164,1218,1,True,0.888457715511322,0.8955801129341125,9939
99d0a1ccff64e1a79ff164eb119b72b3,164,164,1262,1,True,0.7713715434074402,0.7289811968803406,10308
99d0ad184c8d12e89efa4d1073dcbb4f,164,164,1358,1,True,0.8077213764190674,0.7687587738037109,10945
99d0b3ad9a29c26c2586319d298746cf,164,164,1220,1,True,0.7526653409004211,0.4652341902256012,9917
99d0b510398e7393963f3d78e55c86bb,164,164,1286,1,True,0.8421452045440674,0.8118771314620972,10420
99d0b6a67974a3ba05bf0947594d1c2b,164,164,1221,1,True,0.9220247864723206,0.9304084181785583,9761
99d0b8b6f734e8e361fbefd012e71459,164,164,1410,1,True,0.49827468395233154,0.21884800493717194,11422
99d0be9e6dd58a83d90eb2433a4a1d24,164,164,1285,1,True,0.9295721054077148,0.9179214239120483,10378
99d0c1732e47779300edb5fbc1dafe6b,164,164,1317,1,True,0.47279539704322815,0.2853212058544159,10808
99d0c29ff201e2991b47889027402303,164,164,1162,1,True,0.802021861076355,0.6486701965332031,9405
99d0c50f741dde826068a96d84b64da8,164,164,1179,1,True,0.46870458126068115,0.08795773983001709,9644
99d0c70b51bac912334e52db125f150f,164,164,1342,1,True,0.3516680896282196,0.19109700620174408,10876
99d0cb4264171274f1b82957b62da59b,164,164,1189,1,True,0.714201033115387,0.44163769483566284,9258
99d0cdbada544abee63abf0860779d2b,164,164,1269,1,True,0.7490119934082031,0.682579755783081,10354
99d0ce8a63d1b3c0b501b20e5d0ddf2b,164,164,1298,1,True,0.5517218708992004,0.3140600919723511,10546
99d0d4cdd6e67d62dbf5a70620662699,164,164,1301,1,True,0.7217843532562256,0.4178355634212494,10391
99d0e1aad03b9c6221015bd7444b2566,164,164,1166,1,True,0.6532625555992126,0.5427505970001221,9613
99d0e82ab478e1457c8e52e9d1d9295f,164,164,1340,1,True,0.43446433544158936,0.1901082992553711,10891
99d0e8c144784d1bddc99677115b91f5,164,164,1250,1,True,0.8973563313484192,0.8625354170799255,9978
99d0ef0a651d920087ba5048fca367c0,164,164,1292,1,True,0.8796045184135437,0.8728617429733276,10390
99d1024a82ad9e81de80f108ecf9f8b3,164,164,1297,1,True,0.8521010875701904,0.8581343293190002,10579
99d1084863e3619828de5a3133a9c280,164,164,1263,1,True,0.7025046944618225,0.6259786486625671,10365
99d10dbf3a412b85cbe6c7b694ea8d15,164,164,1164,1,True,0.615588366985321,0.5254181027412415,9701
99d1143dcc18d6e92678f561bbd1255b,164,164,1238,1,True,0.6899329423904419,0.5326770544052124,10131
99d11cf994fac716e8bda1d2dfaa8c7a,164,164,1287,1,True,0.7317342758178711,0.6780291199684143,10626
99d1226b5ec02d4761af0e74c9c15436,164,164,1309,1,True,0.7984448075294495,0.7698065638542175,10638
99d1273886c57486a0f1e2e8d901e37f,164,164,1267,1,True,0.6936991810798645,0.677370548248291,10471
99d0921cdf9206a9627e88d81467809e,165,165,1298,1,True,0.5509445667266846,0.3789941072463989,10589
99d09757b552f3230be7eef2f99c0d3d,165,165,1277,1,True,0.8257079124450684,0.7398664355278015,10362
99d0983ebe730ecb3af19dd536491c25,165,165,1232,1,True,0.883754551410675,0.8405784964561462,9948
99d09dffe294e35976a7335fa3c338ce,165,165,1323,1,True,0.6725436449050903,0.5534456372261047,10813
99d09ee8fe560053b2f5cb10edd7a04b,165,165,1311,1,True,0.40126073360443115,0.1525716483592987,10707
99d0a29d8ad552cb4c4d73ac5034b145,165,165,1311,1,True,0.880874752998352,0.8757327198982239,10594
99d0aeb0c2b24aac3ee33b82e96e2b35,165,165,1287,1,True,0.8749537467956543,0.8525502681732178,10515
99d0b2b15c66ccf7fcb7b1c10a82d8c7,165,165,1333,1,True,0.6874388456344604,0.4669637084007263,10800
99d0b3202b2673629aa51cebed4a0e84,165,165,1179,1,True,0.6193047761917114,0.4077776372432709,9682
99d0b6607411bf854240955a8c8b9680,165,165,1286,1,True,0.2568817138671875,0.09182579815387726,10398
99d0c978da92ff9b54f5c0c5781e2b12,165,165,1266,1,True,0.3306640684604645,0.18461214005947113,10403
99d0c9e597182143610107f53f651fff,165,165,1386,1,True,0.38644537329673767,0.2831123173236847,11274
99d0ccdd4753135c9c2cbb388da8abd6,165,165,1299,1,True,0.6404657363891602,0.28018656373023987,10373
99d0d0ee8cc39806290f004f58416d1f,165,165,1258,1,True,0.9052092432975769,0.906270444393158,10182
